220.84.104.36 - - [05/Jul/2018:06:36:12 +0000] "GET /static/rest_framework/js/default.js HTTP/1.1" 404 2372 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:36:12 +0000] "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1" 404 2399 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:36:12 +0000] "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 404 2378 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:36:12 +0000] "GET /static/rest_framework/js/csrf.js HTTP/1.1" 404 2363 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:36:12 +0000] "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 404 2390 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:36:12 +0000] "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 404 2387 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:36:12 +0000] "GET /static/rest_framework/js/default.js HTTP/1.1" 404 2372 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:36:20 +0000] "GET /api/users/ HTTP/1.1" 200 2896 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:36:20 +0000] "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 404 2396 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:36:20 +0000] "GET /static/rest_framework/js/csrf.js HTTP/1.1" 404 2364 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:36:20 +0000] "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 404 2379 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:36:20 +0000] "GET /static/rest_framework/css/default.css HTTP/1.1" 404 2379 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:36:20 +0000] "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1" 404 2399 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:36:20 +0000] "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 404 2406 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:36:20 +0000] "GET /static/rest_framework/css/prettify.css HTTP/1.1" 404 2382 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:36:20 +0000] "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 404 2390 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:36:20 +0000] "GET /static/rest_framework/js/default.js HTTP/1.1" 404 2372 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:36:20 +0000] "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1" 404 2399 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:36:20 +0000] "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 404 2387 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:36:20 +0000] "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 404 2378 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:36:20 +0000] "GET /static/rest_framework/js/csrf.js HTTP/1.1" 404 2363 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:36:20 +0000] "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 404 2390 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:36:20 +0000] "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 404 2387 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:36:20 +0000] "GET /static/rest_framework/js/default.js HTTP/1.1" 404 2372 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:36:39 +0000] "POST /api/users/ HTTP/1.1" 500 209835 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:37:52 +0000] "GET /static/rest_framework/css/prettify.css HTTP/1.1" 404 2382 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:37:52 +0000] "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 404 2391 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:37:52 +0000] "GET /static/rest_framework/js/csrf.js HTTP/1.1" 404 2364 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:37:52 +0000] "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1" 404 2400 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:37:52 +0000] "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 404 2379 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:37:52 +0000] "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 404 2406 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:37:52 +0000] "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 404 2387 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:37:52 +0000] "GET /static/rest_framework/js/default.js HTTP/1.1" 404 2372 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:03 +0000] "POST /api/users/ HTTP/1.1" 500 209834 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:26 +0000] "GET /api/users/? HTTP/1.1" 200 2896 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:26 +0000] "GET /static/rest_framework/css/prettify.css HTTP/1.1" 404 2382 "http://52.78.216.37/api/users/?" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:26 +0000] "GET /static/rest_framework/css/default.css HTTP/1.1" 404 2379 "http://52.78.216.37/api/users/?" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:26 +0000] "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 404 2396 "http://52.78.216.37/api/users/?" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:26 +0000] "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 404 2406 "http://52.78.216.37/api/users/?" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:26 +0000] "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 404 2379 "http://52.78.216.37/api/users/?" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:26 +0000] "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1" 404 2400 "http://52.78.216.37/api/users/?" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:26 +0000] "GET /static/rest_framework/js/csrf.js HTTP/1.1" 404 2363 "http://52.78.216.37/api/users/?" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:26 +0000] "GET /static/rest_framework/js/default.js HTTP/1.1" 404 2372 "http://52.78.216.37/api/users/?" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:26 +0000] "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 404 2387 "http://52.78.216.37/api/users/?" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:26 +0000] "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 404 2390 "http://52.78.216.37/api/users/?" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:26 +0000] "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 404 2378 "http://52.78.216.37/api/users/?" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:26 +0000] "GET /static/rest_framework/js/csrf.js HTTP/1.1" 404 2363 "http://52.78.216.37/api/users/?" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:26 +0000] "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 404 2390 "http://52.78.216.37/api/users/?" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:26 +0000] "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 404 2387 "http://52.78.216.37/api/users/?" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:26 +0000] "GET /static/rest_framework/js/default.js HTTP/1.1" 404 2372 "http://52.78.216.37/api/users/?" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:45 +0000] "GET /api/users/ HTTP/1.1" 200 2896 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:45 +0000] "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 404 2406 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:45 +0000] "GET /static/rest_framework/css/prettify.css HTTP/1.1" 404 2382 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:45 +0000] "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 404 2379 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:45 +0000] "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1" 404 2400 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:45 +0000] "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 404 2396 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:45 +0000] "GET /static/rest_framework/css/default.css HTTP/1.1" 404 2379 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:45 +0000] "GET /static/rest_framework/js/csrf.js HTTP/1.1" 404 2363 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:45 +0000] "GET /static/rest_framework/js/default.js HTTP/1.1" 404 2372 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:45 +0000] "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 404 2387 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:45 +0000] "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 404 2390 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:45 +0000] "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1" 404 2399 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:45 +0000] "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 404 2378 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:46 +0000] "GET /static/rest_framework/js/csrf.js HTTP/1.1" 404 2363 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:46 +0000] "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 404 2390 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:46 +0000] "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 404 2387 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:46 +0000] "GET /static/rest_framework/js/default.js HTTP/1.1" 404 2372 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:38:53 +0000] "GET /static/rest_framework/js/default.js HTTP/1.1" 404 2373 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:39:27 +0000] "POST /api/users/ HTTP/1.1" 500 209808 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:43:25 +0000] "GET /api/users/ HTTP/1.1" 200 2896 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:43:25 +0000] "GET /static/rest_framework/css/prettify.css HTTP/1.1" 404 2382 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:43:25 +0000] "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1" 404 2400 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:43:25 +0000] "GET /static/rest_framework/css/default.css HTTP/1.1" 404 2379 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:43:25 +0000] "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 404 2379 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:43:25 +0000] "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 404 2406 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:43:25 +0000] "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 404 2396 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:43:25 +0000] "GET /static/rest_framework/js/csrf.js HTTP/1.1" 404 2363 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:43:25 +0000] "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 404 2390 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:43:25 +0000] "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 404 2387 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:43:25 +0000] "GET /static/rest_framework/js/default.js HTTP/1.1" 404 2372 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:43:25 +0000] "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1" 404 2399 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:43:25 +0000] "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 404 2378 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:43:25 +0000] "GET /static/rest_framework/js/csrf.js HTTP/1.1" 404 2363 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:43:25 +0000] "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 404 2390 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:43:25 +0000] "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 404 2387 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
220.84.104.36 - - [05/Jul/2018:06:43:25 +0000] "GET /static/rest_framework/js/default.js HTTP/1.1" 404 2372 "http://52.78.216.37/api/users/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
